Unique Key,Collectors Name,Collecting Event,Start,Night Low (°F),End,Day High (°F),Precipitation (Yes/No),MMWR Week,Latitude,Longitute,County,City,Collection Site,Number of Traps,Collecting Method,Pool ID,Genus,Species,Number of Specimens,LAC Result,SLE Result,WNV Result,EEE Result,Adult Females,Adult Males,Collectors Organization,Test Result Date,ID Date,Location,Data Entrant,Date of Data Entry,,,,,,,,,,
600,Joshua Hardesty,110,6/13/2017,65,6/14/2017,90,no,24,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,407,Culex,Culex restuans,18,Negative,Negative,Negative,Negative,18,0,Local Health Department (Berkeley),7/19/2017,7/6/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
601,Joshua Hardesty,110,6/13/2017,65,6/14/2017,90,no,24,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,405,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
602,Joshua Hardesty,110,6/13/2017,65,6/14/2017,90,no,24,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,407,Culex,Culex restuans,6,Negative,Negative,Negative,Negative,3,3,Local Health Department (Berkeley),7/19/2017,7/6/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
603,Joshua Hardesty,110,6/13/2017,65,6/14/2017,90,no,24,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,405,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
604,Joshua Hardesty,110,6/13/2017,65,6/14/2017,90,no,24,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,405,Aedes,Aedes triseriatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/6/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
605,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,408,Aedes,Aedes japonicus,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
606,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,409,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
607,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,410,Psorophora,Psorophora cilata,2,Not Tested,Not Tested,Not Tested,Not Tested,1,1,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
608,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,411,Anopheles,Anopheles punctipennis,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
609,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,411,Anopheles,Anopheles punctipennis,2,Not Tested,Not Tested,Not Tested,Not Tested,1,1,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
610,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,411,Anopheles,Anopheles quadrimaculatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
611,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,408,Aedes,Aedes vexans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
612,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,,Culex,Culex restuans,2,Not Tested,Not Tested,Not Tested,Not Tested,0,2,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
613,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,408,Aedes,Aedes vexans,46,Negative,Negative,Negative,Negative,46,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
614,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,408,Aedes,Aedes spp.,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
615,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,412,Aedes,Aedes trivittatus,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
616,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,412,Aedes,Aedes vexans,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
617,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,411,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
618,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,411,Anopheles,Anopheles spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
619,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,413,Culex,Culex restuans,4,Negative,Negative,Negative,Negative,3,1,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
620,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,410,Psorophora,Psorophora ferox,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
621,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,413,Culex,Culex restuans,47,Negative,Negative,Negative,Negative,47,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
622,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,35,Negative,Negative,Negative,Negative,33,2,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
623,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,11,Negative,Negative,Negative,Negative,10,1,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
624,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,409,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
625,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
626,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes japonicus,5,Negative,Negative,Negative,Negative,5,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
627,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes triseriatus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
628,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,BG Sentinel Trap WITHOUT dry ice,414,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,1,1,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
629,Joshua Hardesty,111,6/13/2017,65,6/14/2017,90,no,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,3,Negative,Negative,Negative,Negative,3,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
630,Joshua Hardesty,112,6/13/2017,65,6/14/2017,90,no,24,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,415,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
631,Joshua Hardesty,112,6/13/2017,65,6/14/2017,90,no,24,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,415,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
632,Joshua Hardesty,113,6/13/2017,65,6/14/2017,90,no,24,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,415,Culex,Culex restuans,26,Negative,Negative,Negative,Negative,26,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
633,Joshua Hardesty,113,6/13/2017,65,6/14/2017,90,no,24,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,416,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
634,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes trivittatus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
635,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes trivittatus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
636,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
637,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,418,Culex,Culex restuans,7,Negative,Negative,Negative,Negative,1,6,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
638,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,418,Culex,Culex restuans,34,Negative,Negative,Negative,Negative,31,3,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
639,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,418,Culex,Culex restuans,19,Negative,Negative,Negative,Negative,14,5,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
640,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,417,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
641,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,419,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
642,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,417,Aedes,Aedes trivittatus,5,Negative,Negative,Negative,Negative,5,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
643,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,Local Health Department (Berkeley),,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
644,Joshua Hardesty,114,6/13/2017,65,6/14/2017,90,no,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,419,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
645,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
646,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
647,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
648,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,420,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
649,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,420,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
650,Joshua Hardesty,115,6/13/2017,65,6/14/2017,90,no,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,421,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,7/6/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
651,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,422,Aedes,Aedes vexans,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
652,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,423,Anopheles,Anopheles punctipennis,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
653,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,424,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/6/2017,,,,,,,,,,
654,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,425,Culex,Culex restuans,51,Negative,Negative,Negative,Negative,50,1,Local Health Department (Berkeley),7/17/2017,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
655,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,426,Culex,Culex restuans,12,Negative,Negative,Negative,Negative,12,0,Local Health Department (Berkeley),7/19/2017,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
656,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,427,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
657,Joshua Hardesty,116,6/13/2017,65,6/14/2017,90,no,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,426,Culex,Culex restuans,38,Negative,Negative,Negative,Negative,38,0,Local Health Department (Berkeley),7/19/2017,7/6/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,7/6/2017,,,,,,,,,,
658,Joshua Hardesty,117,6/15/2017,65,6/16/2017,82,yes,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,428,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
659,Joshua Hardesty,117,6/15/2017,65,6/16/2017,82,yes,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,429,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/6/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,7/19/2017,,,,,,,,,,
